SUBJECT: Short Height Of My Daughter. MESSAGE: My Daughter is 12 years old and her height is 105 cm and weight is 15 kg. I want to consult about her growth overall . can you suggest some medicine or anything else.	What are the treatments for delayed growth?
my mom 75 old suffering from cryptococcal menimgtisneef an assisstance..  I am desperate looking for a strong medicine that can help mom she is suffering from cryptococcal meningitis she is 75 years  old	What are the treatments for cryptococcal meningitis?
SUBJECT: Blood in cough. MESSAGE: before some time i vomit. and blood came in cough with vomit.  what to do . it happens 4-5 times.  when i ask to doc reply that its throat infection.  please advice home remedy for this.	What are the treatments for coughing up blood?
SUBJECT: úlcera bucal por efectos de la radio terapia. MESSAGE: What should I do if I have a cold sore? and treatments I use	What are the treatments for cold sore?
please can chronic myeloid leukemia (CML) be cure completely. waiting for your response. thanks	What are the treatments for chronic myeloid leukemia?
May I can find a cure for my case in therapeutic your center that I have an infection chronic granulomatous Mastitis take and how much the treatment period. Please advise me of the post by you.to this my Email. Note : that I have all the medical reports and tests for this disease ???. this case of my wife and can be send your comment by below E-mail	What are the treatments for chronic granulomatous mastitis?
SUBJECT: Carbon Monoxide. MESSAGE: Once you are exposed to Carbon Monoxide and the source of the leak is found and resolved (i.e., source is Furnace and shut off by the Gas Company), and the air is clear, is it still necessary to have the oxygen treatments and/or blood tests, or, do the levels in your body go back to normal afterwards.  I understand that there could be long term effects based on the term of the exposure, but, if you do not lose consciousness, are the treatments still necessary?  Should someone still have oxygen treatment, blood-work, CT scans, heart/lung scans if the problem has been resolved and air is clear?  It has been over 48 hours since the exposure.	When are the tests and treatments for carbon monoxide exposure necessary?
MESSAGE: Dear sir, I feel weak on my body aspecially in the morning. so I want to know the solution to my problem. because this is long time ago. in the body joints knees and arm. thanks.	What are the treatments for body weakness?
MESSAGE: My 3yrs old boy found my bleach at the laundry and I suspect he swallowed a bit of it. How do I treat this pls.	What are the treatments for bleach poisoning?
SUBJECT: Bipolar and Generalized Anxiety Disorder. MESSAGE: I read about TMS Therapy.  Do you know anything about it?  Has it had success?  Also wondering about ECT?  Finally, I've been told acupuncture can help for mood disorders.  Is that true for mixed bipolar and generalized anxiety disorder along with meds?  Have you ever heard of this?	What are the treatments for bipolar disorder with generalized anxiety disorder?
SUBJECT: ClinicalTrials.gov - Question - specific study. MESSAGE: I'm woundering what over the counter medications I can take for autoimmune. nerve disorder. So please help me out. I'd really appreciate it.. Thank you	What are the treatments for autoimmune nerve disorder?
SUBJECT: Anxiety. MESSAGE: How does one deal with anxiety and the looming feeling that I am about to have a heart attack?  I am taking clonazepam which helps but I would rather go back to the person I used to be without this condition.  How can I re-train my brain into not thinking a heart attach is about to hit me?	What are the non-drug treatments for anxiety?
MESSAGE: dear sir, my name is [NAME] from India. actually sir my sister is 27 year old accouding to doctor she is a anemia pasent. loss of blood.plz sir any drug for anti anemia.plzzzzzzzzzzzz sir	What are the treatments for anemia?
SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: Hello, my dad, 68 years old, has gastritis,  it did ache occasionally over the last several years. The other day, he went to hospital to have medical check-up with endoscopic ultrasonography, and found GIST with about 1cm in size. Doctor told him that he may consider surgery or not, it is up to him. What are we supposed to do? will it develop to bad condition? any suggestions?  I 'm looking forward to your early reply. Thank you so much.. Best Regards. [NAME]	What are the treatments and prognosis for a small GIST?
SUBJECT: AML Cancer for one and half year old girl. MESSAGE: Hi, One and half year girl found AML Cancer with test and she is under chemotheraphy in  [LOCATION].  Please let me know second opinion how it would be in future. My Mobile No: [CONTACT]	What are the treatments and prognosis for a child with AML?
SUBJECT: Can a 40 year old get throat cancer.... MESSAGE: I have drank a lot of alcohol and lots of drugs. Not very many fruits and vegetables. This year I have gotten strep throat twice and sore throats with ear aches. Antibiotics have taken 4 different kinds this year alone. Raspy voice, very painful when swallowing.	What are the risk factors and symptoms of throat cancer?
Okay, so for about a year or two I've had chronic depression, insomnia, migraines, mistaking stomache problems as something worse, and having issues focusing on many of things. At first i thought i had ADD because ive never been tested for it, and because im young and dumb i took 2 pills of aderol because i was having very bad issues focusing. It worked and i was able to focus way better, but seeing all of these symptoms makes me think its not ADD. I'm only 16 years old, and I've just started getting tired of going through this every day of my life! So based on on all of this information I've provided you, do you believe that I may have GAD and should talk fo my doctor, or does it sound like something different?	What are the symptoms of generalized anxiety disorder and when should I contact my doctor to discuss my symptoms?
SUBJECT: Radiation Therapy. MESSAGE: I have foot drop symptoms. I think radiation cause them last year. My left foot is numb tingling and inflaming. please help and call my cell phone for more comments :[CONTACT]	What are the symptoms of foot drop, and what are the treatments for it?
ClinicalTrials.gov - Question - general information..  I am from Canada, was injured in august at work,,some neurologists that I have seen, have suggested that I might have complex regional pain syndrome, but due to my hand gnarling, they dismiss it. I have not been diagnosed, so I am trying to find a diagnosis so my arm could be repaired. Any suggestions would be very welcome.. Thank you! [NAME]	What are the symptoms of complex regional pain syndrome?
